ID,Age (25+),Has_Job,Income (>$1000),Avails_Membership
3896,1,1,1,1
3897,0,0,1,0
3898,0,0,1,0
3899,0,1,0,0
3900,0,1,1,1
3901,1,1,1,1
3902,0,0,1,0
3903,1,1,0,0
3904,0,0,0,0
3905,0,1,1,1
3906,1,1,1,1
3907,0,0,0,0
3908,0,0,0,0
3909,0,1,1,1
3910,0,1,0,0
3911,1,1,1,1
3912,1,1,1,1
3913,0,1,0,0
3914,0,0,1,0
3915,0,0,1,0
3916,1,0,0,0
3917,1,0,1,0
3918,1,1,0,0
3919,1,0,1,0
3920,0,0,1,0
3921,0,0,0,0
3922,0,1,0,1
3923,1,0,0,0
3924,0,1,0,1
3925,1,0,0,1
3926,1,1,0,1
3927,0,0,1,0
3928,0,1,0,0
3929,0,0,1,1
3930,1,1,0,1
3931,1,1,1,1
3932,0,0,1,0
3933,0,1,0,0
3934,1,1,1,1
3935,0,0,1,0
3936,1,0,1,0
3937,1,1,0,1
3938,0,0,0,0
3939,0,0,1,1
3940,0,0,0,0
3941,0,1,0,0
3942,1,1,1,1
3943,1,1,1,1
3944,1,1,0,0
3945,0,1,0,0
3946,1,1,0,0
3947,0,1,1,1
3948,0,0,0,0
3949,0,1,0,0
3950,0,1,0,0
3951,0,0,1,0
3952,0,0,1,0
3953,1,0,1,0
3954,0,1,0,0
3955,1,0,0,1
3956,1,1,1,1
3957,0,1,0,0
3958,0,1,0,0
3959,0,0,0,0
3960,1,0,1,0
3961,0,1,0,0
3962,1,1,0,1
3963,0,1,1,1
3964,0,0,0,0
3965,1,1,1,1
3966,1,0,0,1
3967,0,1,1,1
3968,1,0,1,1
3969,1,1,0,1
3970,1,0,0,0
3971,1,0,1,0
3972,1,0,0,1
3973,0,0,1,0
3974,0,0,0,0
3975,1,0,0,0
3976,0,1,0,0
3977,0,1,0,0
3978,1,1,1,1
3979,0,1,1,1
3980,1,0,0,1
3981,1,1,0,0
3982,0,0,0,0
3983,1,0,0,1
3984,1,0,0,0
3985,1,1,1,1
3986,1,0,1,0
3987,1,1,0,0
3988,0,1,1,1
3989,0,1,1,1
3990,1,1,0,1
3991,1,1,1,1
3992,0,0,1,1
3993,1,0,1,0
3994,0,1,1,1
3995,1,0,0,0
3996,1,1,1,1
3997,1,0,1,1
3998,1,0,1,1
3999,1,0,0,0
4000,1,0,1,0
4001,1,0,1,0
4002,0,0,1,0
4003,0,0,0,1
4004,0,0,0,1
4005,1,0,0,0
4006,1,0,0,0
4007,1,0,0,0
4008,1,0,1,0
4009,1,0,0,1
4010,1,1,1,1
4011,1,0,0,0
4012,0,0,0,0
4013,1,0,0,0
4014,0,0,1,1
4015,0,0,1,1
4016,1,0,1,1
4017,1,1,0,1
4018,0,1,0,0
4019,0,1,0,0
4020,1,0,0,1
4021,1,0,0,1
4022,0,0,0,0
4023,1,1,1,1
4024,1,0,1,0
4025,1,0,0,0
4026,0,1,1,1
4027,0,1,1,1
4028,0,0,1,0
4029,1,0,0,1
4030,1,0,0,1
4031,0,0,0,0
4032,0,1,0,0
4033,0,0,1,0
4034,1,0,0,0
4035,0,1,0,0
4036,0,0,0,0
4037,1,0,1,0
4038,1,1,1,1
4039,1,1,1,1
4040,0,0,1,1
4041,1,1,1,1
4042,1,1,0,1
4043,0,0,1,0
4044,1,1,1,1
4045,0,0,0,0
4046,0,0,0,0
4047,1,0,0,1
4048,1,0,1,0
4049,1,1,0,1
4050,1,0,1,0
4051,1,0,0,1
4052,1,0,1,1
4053,0,0,1,0
4054,0,1,1,0
4055,1,1,1,1
4056,0,1,0,0
4057,1,0,0,0
4058,0,1,1,1
4059,0,1,0,0
4060,0,0,1,0
4061,1,1,0,1
4062,0,0,0,0
4063,1,1,1,1
4064,0,1,1,1
4065,0,1,0,1
4066,0,1,1,1
4067,0,0,0,1
4068,0,0,0,0
4069,1,1,0,1
4070,1,0,1,1
4071,0,1,1,1
4072,0,1,0,0
4073,0,1,1,1
4074,0,1,1,1
4075,1,1,0,1
4076,0,1,1,1
4077,1,0,1,0
4078,0,0,0,0
4079,1,1,1,1
4080,0,0,0,0
4081,0,1,1,1
4082,1,0,1,0
4083,0,0,0,0
4084,0,0,0,0
4085,0,1,1,0
4086,1,0,0,0
4087,0,1,0,0
4088,0,1,1,0
4089,1,1,0,1
4090,1,0,1,0
4091,1,0,1,1
4092,0,0,0,0
4093,0,1,1,1
4094,0,1,0,0
4095,1,0,1,0
4096,0,1,0,0
4097,0,0,0,0
4098,1,0,1,0
4099,1,0,0,1
4100,1,0,0,0
4101,1,1,0,0
4102,1,0,1,1
4103,0,0,1,0
4104,1,0,0,0
4105,0,0,0,0
4106,0,0,1,0
4107,1,0,1,0
4108,1,0,1,1
4109,1,1,0,0
4110,0,1,1,1
4111,1,1,0,1
4112,1,1,1,1
4113,1,0,0,0
4114,1,1,1,1
4115,1,1,0,1
4116,0,1,1,1
4117,0,0,1,0
4118,0,1,0,0
4119,1,1,1,1
4120,1,0,1,0
4121,1,1,1,1
4122,0,0,1,1
4123,1,1,0,1
4124,1,0,0,0
4125,1,1,1,1
4126,0,1,0,0
4127,1,1,0,0
4128,0,0,0,0
4129,1,1,0,0
4130,0,0,0,0
4131,0,0,1,0
4132,0,0,0,0
4133,1,0,1,0
4134,1,1,0,1
4135,0,1,1,1
4136,0,1,1,1
4137,1,0,1,1
4138,1,1,0,1
4139,0,0,0,0
4140,1,0,1,0
4141,1,0,1,0
4142,1,1,0,1
4143,1,1,0,1
4144,0,0,1,0
4145,1,1,0,1
4146,1,1,0,1
4147,0,0,0,0
4148,0,0,0,0
4149,1,1,0,1
4150,1,0,0,0
4151,1,0,1,0
4152,1,1,1,1
4153,0,1,1,1
4154,0,0,1,0
4155,0,1,1,0
4156,1,0,1,1
4157,1,0,0,1
4158,1,1,0,1
4159,1,0,1,1
4160,0,0,1,0
4161,0,0,1,0
4162,1,1,0,1
4163,0,1,0,0
4164,1,1,0,1
4165,1,0,0,0
4166,0,0,1,0
4167,1,1,1,1
4168,1,1,1,1
4169,0,1,1,1
4170,1,0,0,0
4171,1,1,0,1
4172,0,0,1,0
4173,1,1,0,1
4174,0,0,0,0
4175,1,0,0,1
4176,0,1,0,0
4177,0,0,1,0
4178,0,1,0,1
4179,1,0,1,0
4180,0,0,0,0
4181,0,1,0,0
4182,0,0,1,0
4183,0,1,1,0
4184,0,1,0,0
4185,1,1,0,0
4186,1,0,1,0
4187,1,0,0,0
4188,1,0,0,0
4189,1,1,1,1
4190,1,1,0,1
4191,1,0,0,0
4192,0,0,0,0
4193,1,1,0,1
4194,0,0,0,0
4195,0,1,1,1
4196,1,0,0,0
4197,0,1,1,1
4198,0,0,1,0
4199,0,0,0,0
4200,0,1,1,1
4201,1,1,0,1
4202,1,1,1,1
4203,1,0,1,0
4204,1,1,1,1
4205,1,1,0,1
4206,1,0,1,0
4207,1,1,1,0
4208,1,1,1,0
4209,1,1,0,1
4210,1,0,0,0
4211,0,0,1,1
4212,1,0,1,0
4213,0,1,1,1
4214,0,0,1,0
4215,0,1,0,0
4216,0,1,0,0
4217,1,1,0,0
4218,0,0,1,0
4219,1,0,0,0
4220,1,1,1,1
4221,0,1,1,1
4222,1,0,1,0
4223,0,0,0,0
4224,0,0,1,0
4225,1,1,0,1
4226,1,0,1,1
4227,0,0,0,0
4228,1,0,1,0
4229,1,1,0,1
4230,1,0,1,0
4231,0,1,0,0
4232,0,1,1,1
4233,1,1,1,1
4234,1,0,1,0
4235,1,0,0,0
4236,1,0,1,0
4237,1,1,1,1
4238,0,0,1,0
4239,1,1,0,0
4240,0,0,1,0
4241,1,0,1,0
4242,0,0,0,1
4243,1,0,1,0
4244,0,1,0,0
4245,1,1,1,0
4246,0,1,0,0
4247,0,1,0,0
4248,0,0,0,1
4249,0,1,1,0
4250,0,1,1,1
4251,0,1,0,0
4252,1,0,1,0
4253,0,1,1,1
4254,1,1,0,1
4255,1,0,0,1
4256,1,0,0,0
4257,1,1,0,0
4258,1,1,1,1
4259,0,0,1,0
4260,0,1,1,1
4261,0,0,1,0
4262,1,1,1,0
4263,0,1,1,1
4264,0,1,0,0
4265,0,1,1,0
4266,0,1,1,0
4267,0,0,1,1
4268,1,0,0,0
4269,0,1,0,0
4270,1,1,1,1
4271,1,1,0,1
4272,1,0,0,0
4273,1,0,1,1
4274,1,0,1,1
4275,0,0,1,0
4276,0,0,0,0
4277,0,0,0,0
4278,1,0,1,0
4279,0,0,0,1
4280,0,1,0,0
4281,1,0,0,0
4282,1,0,1,0
4283,1,0,1,0
4284,1,0,1,0
4285,0,1,1,0
4286,1,0,1,0
4287,1,1,0,1
4288,0,1,0,0
4289,0,1,0,0
4290,1,0,0,0
4291,0,0,0,0
4292,1,0,0,0
4293,1,1,1,1
4294,0,1,1,0
4295,0,1,0,0
4296,1,1,1,1
4297,1,0,0,0
4298,1,0,0,0
4299,0,0,1,0
4300,1,1,1,1
4301,1,1,0,1
4302,1,0,1,0
4303,1,0,0,0
4304,1,1,0,1
4305,0,0,0,0
4306,1,0,0,0
4307,1,1,0,1
4308,1,1,1,1
4309,1,1,0,0
4310,0,0,1,0
4311,0,1,0,0
4312,0,0,1,0
4313,1,0,0,1
4314,1,1,1,1
4315,0,0,0,0
4316,0,1,0,0
4317,0,1,1,1
4318,1,0,1,0
4319,1,0,1,0
4320,0,1,1,0
4321,0,1,1,1
4322,0,1,1,0
4323,1,1,0,1
4324,1,1,0,1
4325,1,1,0,1
4326,0,0,1,0
4327,0,0,1,1
4328,1,0,1,0
4329,0,0,0,1
4330,1,1,1,1
4331,0,0,0,1
4332,0,0,1,0
4333,0,1,1,1
4334,0,0,1,0
4335,1,1,0,1
4336,0,1,1,0
4337,1,1,0,1
4338,1,1,1,1
4339,1,1,1,1
4340,0,0,1,0
4341,1,0,1,0
4342,1,0,0,0
4343,1,1,1,1
4344,0,0,0,0
4345,0,0,1,0
4346,1,0,1,0
4347,0,0,1,0
4348,1,1,0,1
4349,1,0,1,0
4350,0,1,0,0
4351,1,1,0,1
4352,0,0,1,1
4353,0,1,0,1
4354,1,1,1,1
4355,0,1,0,0
4356,0,1,0,0
4357,1,1,0,1
4358,1,1,0,0
4359,0,1,1,1
4360,0,0,0,1
4361,1,0,1,1
4362,0,1,0,0
4363,0,1,1,0
4364,0,0,1,0
4365,0,0,0,0
4366,0,0,0,0
4367,0,0,1,0
4368,0,1,0,1
4369,1,1,0,1
4370,1,0,0,0
4371,1,0,0,1
4372,1,0,0,0
4373,1,0,0,0
4374,0,1,0,0
4375,0,0,0,0
4376,0,0,0,0
4377,0,0,1,0
4378,1,1,0,1
4379,0,1,0,0
4380,0,1,0,0
4381,1,0,0,0
4382,0,0,0,1
4383,0,0,1,0
4384,1,1,1,1
4385,0,1,0,0
4386,0,0,1,0
4387,0,0,0,0
4388,0,1,0,0
4389,0,0,1,0
4390,1,0,1,0
4391,1,0,1,0
4392,1,1,1,1
4393,1,0,1,1
4394,1,0,0,0
4395,1,0,0,0
4396,0,0,0,0
4397,1,1,1,1
4398,1,1,0,1
4399,0,1,1,1
4400,0,0,0,0
4401,1,1,1,1
4402,0,0,1,0
4403,1,1,0,1
4404,0,0,0,0
4405,1,1,0,1
4406,0,1,0,0
4407,0,1,1,1
4408,1,0,0,1
4409,1,0,1,0
4410,1,0,0,0
4411,1,1,0,1
4412,1,0,0,1
4413,0,0,0,0
4414,1,0,0,0
4415,1,0,1,0
4416,0,0,0,0
4417,0,0,1,0
4418,1,1,0,0
4419,0,1,1,1
4420,0,0,0,0
4421,1,1,0,0
4422,0,1,0,0
4423,0,0,1,0
4424,1,0,1,1
4425,1,1,0,1
4426,0,0,0,0
4427,0,1,0,1
4428,1,1,1,1
4429,0,1,0,0
4430,0,0,1,0
4431,0,1,0,0
4432,1,0,1,1
4433,0,0,1,0
4434,0,0,1,0
4435,1,0,0,0
4436,0,0,1,0
4437,0,1,0,0
4438,1,0,1,1
4439,1,0,0,0
4440,1,0,1,0
4441,1,0,1,0
4442,0,0,0,0
4443,0,1,0,0
4444,1,0,1,1
4445,1,0,1,1
4446,0,1,0,0
4447,1,0,1,0
4448,0,1,1,1
4449,1,1,0,1
4450,0,1,0,0
4451,1,1,0,1
4452,1,0,1,0
4453,0,0,1,0
4454,1,1,1,1
4455,0,1,0,0
4456,0,0,1,0
4457,0,1,0,1
4458,0,1,0,1
4459,0,1,1,1
4460,1,0,0,1
4461,1,1,1,1
4462,0,0,0,0
4463,1,0,0,0
4464,0,0,0,0
4465,1,1,1,1
4466,1,1,0,1
4467,1,0,1,0
4468,1,0,0,0
4469,0,0,0,0
4470,0,1,0,0
4471,1,1,1,1
4472,1,0,1,0
4473,0,0,1,0
4474,1,1,1,1
4475,0,0,1,0
4476,0,1,0,1
4477,0,1,0,0
4478,1,0,1,1
4479,0,0,1,0
4480,1,1,1,1
4481,0,1,1,1
4482,1,1,0,1
4483,1,1,1,1
4484,1,1,1,0
4485,0,0,1,0
4486,0,1,1,1
4487,1,1,0,0
4488,1,1,0,1
4489,1,0,1,0
4490,0,0,0,0
4491,0,1,0,0
4492,0,1,1,0
4493,0,0,1,0
4494,1,0,0,0
4495,1,0,0,0
4496,0,0,0,0
4497,0,1,0,0
4498,1,0,0,0
4499,0,1,1,1
4500,0,1,0,0
4501,0,0,0,0
4502,0,0,0,0
4503,0,0,0,0
4504,0,0,0,0
4505,1,1,0,1
4506,0,1,0,1
4507,0,1,0,0
4508,1,0,1,0
4509,1,1,1,0
4510,1,0,0,0
4511,0,1,1,1
4512,1,0,1,1
4513,0,1,1,0
4514,0,1,1,1
4515,0,0,1,0
4516,1,1,1,1
4517,1,1,0,0
4518,1,0,0,1
4519,1,0,1,1
4520,1,0,0,0
4521,0,0,1,0
4522,0,0,0,0
4523,0,1,0,0
4524,0,0,0,0
4525,1,1,1,1
4526,1,1,0,1
4527,0,0,0,0
4528,1,1,1,1
4529,1,1,1,1
4530,0,0,0,0
4531,0,1,1,0
4532,1,0,0,1
4533,1,0,0,0
4534,0,0,1,0
4535,0,1,1,1
4536,0,1,0,0
4537,1,1,1,1
4538,0,1,0,0
4539,0,0,1,0
4540,1,1,1,1
4541,1,0,1,0
4542,1,1,1,1
4543,1,1,1,1
4544,1,1,0,1
4545,0,1,0,0
4546,0,1,0,0
4547,1,0,1,0
4548,1,1,0,1
4549,1,1,0,0
4550,1,1,1,1
4551,1,1,1,1
4552,0,0,1,1
4553,0,1,0,0
4554,0,0,0,0
4555,0,1,1,0
4556,1,0,0,0
4557,0,0,0,0
4558,1,0,1,1
4559,1,0,0,0
4560,1,0,1,0
4561,0,1,0,0
4562,1,0,1,1
4563,0,1,0,0
4564,0,0,0,0
4565,1,0,1,0
4566,1,1,1,1
4567,1,0,1,0
4568,0,0,1,0
4569,1,0,0,1
4570,0,0,1,0
4571,1,1,1,1
4572,1,0,1,0
4573,0,0,1,0
4574,0,1,1,1
4575,0,1,0,0
4576,0,0,1,0
4577,0,0,1,0
4578,0,1,1,1
4579,1,0,0,0
4580,1,1,0,1
4581,0,0,0,0
4582,1,1,1,1
4583,0,1,1,0
4584,1,1,0,1
4585,1,0,0,1
4586,0,0,1,0
4587,0,0,1,0
4588,0,0,1,0
4589,1,1,0,1
4590,0,1,1,0
4591,1,1,1,1
4592,0,0,0,0
4593,1,0,0,1
4594,1,0,0,1
4595,0,1,1,1
4596,1,0,0,0
4597,1,0,0,0
4598,0,1,1,1
4599,1,1,1,1
4600,0,0,0,0
4601,0,1,1,1
4602,0,0,0,1
4603,0,1,1,1
4604,1,1,1,1
4605,1,1,0,0
4606,1,0,0,0
4607,0,0,0,0
4608,1,0,1,0
4609,1,1,0,1
4610,0,1,1,1
4611,0,1,1,1
4612,1,1,0,1
4613,0,0,1,1
4614,0,0,1,0
4615,0,0,0,0
4616,0,1,1,1
4617,1,1,1,1
4618,0,0,0,0
4619,0,1,0,0
4620,0,0,1,0
4621,0,1,1,0
4622,0,1,1,1
4623,0,0,1,0
4624,0,0,0,0
4625,0,1,1,1
4626,1,0,1,1
4627,0,0,1,0
4628,1,1,1,1
4629,0,1,0,0
4630,0,1,1,1
4631,0,0,0,0
4632,0,1,0,0
4633,1,1,0,0
4634,0,1,0,0
4635,0,1,0,0
4636,1,1,1,1
4637,1,0,0,1
4638,0,1,0,0
4639,1,1,0,1
4640,1,0,1,1
4641,1,1,0,1
4642,0,1,1,0
4643,0,0,0,0
4644,0,1,0,0
4645,1,0,1,0
4646,0,1,1,0
4647,1,0,1,1
4648,0,0,0,0
4649,0,1,1,1
4650,1,0,1,1
4651,0,0,1,0
4652,1,1,1,1
4653,1,1,1,1
4654,0,0,0,0
4655,1,1,1,1
4656,0,0,0,0
4657,0,0,1,0
4658,1,1,1,1
4659,0,1,0,0
4660,1,0,0,0
4661,0,1,0,0
4662,0,1,0,1
4663,0,0,1,1
4664,0,0,0,0
4665,0,0,1,0
4666,1,0,1,0
4667,1,0,1,0
4668,1,0,0,1
4669,1,1,0,1
4670,1,0,0,0
4671,1,1,1,1
4672,0,1,0,0
4673,0,0,0,0
4674,1,1,1,1
4675,1,0,0,1
4676,0,1,1,1
4677,0,0,0,0
4678,0,0,0,0
4679,1,0,0,1
4680,1,0,0,0
4681,1,1,0,0
4682,0,1,1,1
4683,0,1,0,0
4684,1,1,0,0
4685,1,1,0,1
4686,0,0,0,0
4687,0,0,0,0
4688,0,0,0,0
4689,0,0,0,0
4690,1,0,1,0
4691,0,1,1,1
4692,0,0,0,1
4693,0,0,1,1
4694,1,1,0,1
4695,1,1,1,1
4696,0,0,0,0
4697,0,0,0,0
4698,0,1,1,1
4699,1,0,0,1
4700,1,0,1,0
4701,1,0,0,0
4702,0,1,0,0
4703,1,0,0,0
4704,0,0,0,0
4705,0,1,1,0
4706,0,1,0,0
4707,1,1,1,1
4708,0,0,1,0
4709,1,1,0,1
4710,1,0,0,0
4711,0,1,1,1
4712,0,0,1,0
4713,1,1,0,1
4714,0,0,1,1
4715,1,0,1,0
4716,0,1,1,1
4717,1,1,0,1
4718,1,0,1,0
4719,1,1,1,1
4720,1,0,1,1
4721,0,1,1,1
4722,0,1,0,0
4723,1,0,0,0
4724,1,1,1,1
4725,0,1,1,1
4726,0,0,1,0
4727,0,0,0,0
4728,0,1,0,1
4729,0,0,1,0
4730,0,1,1,1
4731,1,1,0,1
4732,0,0,1,0
4733,0,0,1,0
4734,1,0,0,0
4735,0,0,0,0
4736,0,0,0,0
4737,0,0,0,0
4738,0,1,0,0
4739,0,1,1,0
4740,1,0,0,0
4741,0,1,0,0
4742,1,1,0,1
4743,1,1,0,1
4744,0,1,0,0
4745,1,0,0,0
4746,0,1,1,1
4747,1,1,0,0
4748,1,0,1,0
4749,0,0,1,0
4750,0,0,0,0
4751,0,0,0,0
4752,0,1,1,1
4753,0,0,1,1
4754,1,1,1,1
4755,1,1,0,0
4756,1,0,1,0
4757,1,0,0,1
4758,1,0,0,0
4759,1,0,1,0
4760,1,0,0,0
4761,0,0,0,0
4762,0,1,1,0
4763,1,1,1,1
4764,1,1,0,1
4765,0,1,1,1
4766,0,0,0,0
4767,0,0,1,0
4768,0,1,1,1
4769,1,1,1,1
4770,0,1,1,1
4771,1,0,0,0
4772,1,0,1,0
4773,1,0,0,1
4774,0,1,0,0
4775,0,1,1,0
4776,1,0,1,0
4777,1,0,1,0
4778,1,1,1,1
4779,0,1,1,1
4780,1,0,0,0
4781,0,1,1,1
4782,1,0,0,0
4783,1,0,0,1
4784,1,1,0,1
4785,0,1,0,0
4786,0,1,1,1
4787,1,0,1,0
4788,0,1,0,1
4789,1,1,0,0
4790,0,0,1,0
4791,0,0,0,0
4792,0,1,1,1
4793,1,0,0,0
4794,0,0,1,1
4795,0,0,0,0
4796,1,1,0,0
4797,1,1,0,1
4798,1,0,1,1
4799,1,0,1,0
4800,0,0,1,0
4801,0,1,0,0
4802,0,0,0,1
4803,0,0,0,0
4804,0,1,0,0
4805,1,0,0,1
4806,0,1,0,0
4807,0,1,1,1
4808,0,1,1,1
4809,1,0,1,0
4810,1,0,0,0
4811,0,1,1,1
4812,1,0,0,0
4813,1,1,0,0
4814,1,0,1,1
4815,1,1,0,1
4816,1,1,0,1
4817,1,0,0,0
4818,1,0,0,0
4819,0,0,0,0
4820,0,0,1,0
4821,1,1,1,1
4822,0,1,0,0
4823,0,0,0,0
4824,1,0,1,0
4825,0,1,1,1
4826,1,0,1,0
4827,1,0,0,1
4828,1,0,1,0
4829,0,0,1,0
4830,0,1,0,0
4831,0,1,0,0
4832,0,0,1,0
4833,1,1,0,1
4834,1,0,1,0
4835,0,0,1,0
4836,1,0,0,1
4837,1,1,0,1
4838,0,1,1,1
4839,1,1,0,1
4840,0,1,0,0
4841,1,1,0,0
4842,0,0,0,0
4843,1,0,0,0
4844,1,1,0,0
4845,0,1,0,0
4846,0,1,1,1
4847,0,0,0,0
4848,0,1,1,1
4849,1,0,0,1
4850,1,0,1,0
4851,0,1,0,0
4852,1,0,1,1
4853,0,0,0,1
4854,0,1,1,1
4855,1,0,0,1
4856,1,1,0,1
4857,0,0,1,1
4858,0,1,1,0
4859,0,1,0,0
4860,1,0,1,0
4861,1,1,1,1
4862,1,0,0,0
4863,1,0,1,1
4864,0,1,0,0
4865,0,0,1,0
4866,0,1,0,0
4867,0,0,1,0
4868,0,0,0,0
4869,0,1,0,0
4870,1,0,1,0
4871,1,0,1,0
4872,0,0,0,1
4873,0,0,0,0
4874,1,0,1,0
4875,1,0,1,1
4876,1,0,1,1
4877,1,0,1,1
4878,0,1,1,1
4879,0,0,1,0
4880,0,0,0,1
4881,0,1,1,0
4882,0,1,1,0
4883,1,1,1,1
4884,0,0,1,0
4885,1,1,0,1
4886,0,1,0,0
4887,0,0,0,0
4888,0,0,0,0
4889,0,1,1,1
4890,0,1,0,0
4891,1,0,1,1
4892,1,0,1,1
4893,1,0,0,0
4894,0,0,0,1
4895,0,0,1,0
4896,1,1,0,1
4897,0,0,0,0
4898,0,0,1,0
4899,1,0,1,0
4900,0,0,1,0
4901,1,0,1,1
4902,0,1,1,1
4903,1,0,0,1
4904,0,1,1,1
4905,0,0,1,1
4906,1,1,1,1
4907,0,1,0,0
4908,0,0,1,0
4909,1,0,1,0
4910,0,0,0,0
4911,1,0,1,0
4912,0,0,1,0
4913,0,1,1,0
4914,0,0,0,0
4915,0,0,0,1
4916,1,1,1,1
4917,0,0,1,0
4918,1,1,1,1
4919,0,0,0,0
4920,0,1,0,0
4921,0,0,0,0
4922,0,1,0,0
4923,1,1,0,1
4924,1,0,0,0
4925,1,0,1,1
4926,1,0,0,0
4927,0,1,1,0
4928,1,1,0,1
4929,1,1,1,1
4930,0,0,0,0
4931,0,0,1,0
4932,0,1,1,0
4933,0,0,1,0
4934,1,1,0,1
4935,1,0,0,0
4936,0,0,0,0
4937,0,1,1,0
4938,0,0,1,0
4939,1,0,1,0
4940,1,0,0,1
4941,0,0,0,1
4942,0,0,1,0
4943,1,1,0,0
4944,0,0,0,0
4945,0,1,0,0
4946,1,0,0,0
4947,0,0,1,0
4948,1,1,0,1
4949,0,1,0,0
4950,0,0,1,0
4951,1,0,1,0
4952,1,1,0,0
4953,0,1,0,0
4954,1,1,0,1
4955,0,1,0,0
4956,0,0,1,0
4957,1,0,1,0
4958,0,0,1,0
4959,0,0,0,0
4960,1,0,0,0
4961,1,1,1,1
4962,0,1,0,0
4963,1,1,1,1
4964,1,0,1,0
4965,1,1,1,1
4966,1,0,1,1
4967,0,0,1,0
4968,0,0,1,0
4969,0,1,1,1
4970,1,0,0,0
4971,1,0,1,0
4972,1,1,1,1
4973,1,0,0,0
4974,1,1,1,1
4975,1,0,0,0
4976,1,1,1,1
4977,0,0,0,1
4978,0,0,0,0
4979,1,1,0,1
4980,1,0,1,0
4981,1,1,0,0
4982,0,0,1,0
4983,0,1,1,0
4984,1,0,1,0
4985,1,0,1,0
4986,0,0,1,0
4987,0,1,1,1
4988,0,1,1,0
4989,0,1,0,0
4990,1,1,1,1
4991,0,1,1,1
4992,0,0,0,0
4993,1,0,1,1
4994,0,0,0,0
4995,0,0,0,0
4996,0,0,1,0
4997,1,1,1,1
4998,0,0,0,0
4999,1,1,1,1
5000,1,0,0,1
5001,0,1,0,0
5002,0,1,1,1
5003,0,1,0,0
5004,0,0,1,0
5005,1,0,1,0
5006,0,0,0,0
5007,0,0,0,0
5008,0,1,1,1
5009,1,1,1,1
5010,0,1,1,1
5011,0,1,0,0
5012,1,0,1,1
5013,1,1,0,1
5014,0,0,0,0
5015,0,1,0,0
5016,0,1,1,0
5017,0,1,0,0
5018,0,0,1,0
5019,1,0,0,0
5020,1,1,1,1
5021,0,1,1,1
5022,0,1,0,0
5023,1,0,1,0
5024,0,0,0,0
5025,0,0,0,0
5026,0,1,0,0
5027,0,0,0,0
5028,0,1,0,1
5029,1,0,0,1
5030,0,1,0,0
5031,0,1,1,0
5032,0,0,0,0
5033,1,1,0,1
5034,1,1,1,1
5035,1,1,1,1
5036,1,0,0,0
5037,0,1,0,0
5038,1,0,0,1
5039,0,0,1,0
5040,0,1,0,1
5041,1,0,1,1
5042,1,1,0,1
5043,1,0,0,0
5044,1,1,1,1
5045,1,0,0,1
5046,0,1,0,0
5047,1,1,0,1
5048,1,1,1,1
5049,1,1,0,1
5050,0,0,0,0
5051,1,0,1,1
5052,0,1,1,0
5053,1,0,0,0
5054,1,1,0,1
5055,0,1,1,0
5056,1,0,0,0
5057,0,0,0,0
5058,0,1,1,1
5059,0,0,0,0
5060,1,1,0,1
5061,1,0,1,0
5062,1,0,0,0
5063,0,0,0,0
5064,1,0,0,0
5065,0,0,1,0
5066,1,1,0,1
5067,0,0,1,0
5068,0,0,1,0
5069,0,1,0,0
5070,1,1,1,1
5071,0,1,0,0
5072,0,0,0,0
5073,0,0,0,0
5074,0,1,1,1
5075,0,1,0,0
5076,0,1,0,0
5077,1,1,0,1
5078,1,0,1,0
5079,0,0,1,0
5080,1,0,0,0
5081,1,0,0,0
5082,0,0,0,0
5083,0,1,0,0
5084,0,0,1,0
5085,1,1,1,1
5086,0,1,1,1
5087,1,1,1,1
5088,0,0,1,1
5089,1,1,1,1
5090,0,0,1,0
5091,0,1,0,0
5092,1,0,0,0
5093,1,1,0,1
5094,1,0,0,0
5095,1,1,0,1
5096,1,1,0,1
5097,1,1,1,1
5098,0,1,0,0
5099,1,0,1,0
5100,0,0,0,0
5101,0,0,1,0
5102,1,1,1,1
5103,0,1,0,0
5104,1,1,0,1
5105,1,1,0,1
5106,0,1,0,0
5107,0,1,0,0
5108,1,0,1,0
5109,1,0,0,0
5110,0,0,1,0
5111,0,0,1,0
5112,0,0,1,0
5113,0,0,0,0
5114,1,0,0,0
5115,1,0,0,0
5116,1,1,0,1
5117,1,1,0,1
5118,0,1,0,0
5119,0,1,1,1
5120,1,1,0,1
5121,1,1,1,1
5122,1,1,1,0
5123,1,0,0,0
5124,1,0,0,0
5125,1,1,0,1
5126,1,0,0,1
5127,1,0,0,0
5128,1,0,0,1
5129,0,0,1,0
5130,1,0,1,0
5131,0,1,1,1
5132,0,0,1,1
5133,1,1,1,1
5134,1,1,1,1
5135,0,1,0,1
5136,0,0,0,1
5137,1,1,0,1
5138,0,1,1,1
5139,1,1,1,1
5140,1,1,1,1
5141,1,0,0,0
5142,0,1,0,0
5143,0,1,0,0
5144,1,1,1,1
5145,0,1,1,1
5146,0,0,1,0
5147,0,1,0,0
5148,0,1,1,1
5149,0,1,0,0
5150,0,1,0,0
5151,0,1,0,1
5152,1,1,0,1
5153,0,0,0,0
5154,0,1,0,0
5155,0,0,0,0
5156,0,0,1,0
5157,0,1,0,0
5158,0,0,1,0
5159,0,1,0,0
5160,0,0,0,0
5161,1,1,0,1
5162,0,0,1,0
5163,0,0,0,0
5164,0,1,0,0
